ID,Row,UID,Gen,Geno,F1Num,Scale,Photo,biomass,max_width,width_0,width_10,width_20,width_30,width_40,width_50,width_60,width_70,width_80,width_90,width_100,length,length_width_ratio,shoulder_top,shoulder_bottom,tip_angle_top,tip_angle_bottom,above_tipangle_top,above_tipangle_bottom,created,modified,type
3069,1227,1432-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,941,1,8406.8677,83.0203,45.28,73.67,82.38,81.64,81.21,77.39,68.03,56.55,41.46,21.9,0.53,137.6585,1.66,192.4902,169.5179,51.04121269,15.13794958,0.1921,34.5206,10/22/24 9:31,10/22/24 11:18,binary
3070,1227,1433-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,14128.7231,107.3072,30.98,96.8,104.73,105.59,100.34,94.12,87.15,79.54,69.79,48.56,1.93,168.84,1.57,282.1821,196.9127,45.11345684,51.95295747,17.8009,243.696,10/22/24 9:31,10/22/24 11:18,binary
3071,1227,1434-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,945,1,5157.0331,70.5686,28.88,59.46,66.87,69.4,66.12,59.04,49.2,39.25,27.3,13.33,0.21,108.8682,1.54,139.5287,106.9105,22.10013347,38.65980825,0.1679,31.3198,10/22/24 9:31,10/22/24 11:18,binary
3072,1227,1435-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,8675.6276,91.56,14.7,81.38,89.25,91.14,87.25,77.59,67.2,54.7,36.23,19.43,0.21,136.08,1.49,175.6613,192.6949,28.6298491,40.69234865,8.2467,43.1188,10/22/24 9:31,10/22/24 11:18,binary
3073,1227,1436-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,2682.7243,45.78,20.47,41.27,44.52,44.31,41.48,38.22,33.91,29.08,22.47,14.7,0.21,81.795,1.79,41.6194,47.0437,6.842773413,53.99243843,31.3,0.8269,10/22/24 9:31,10/22/24 11:18,binary
3074,1227,1437-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,12468.7237,100.17,17.54,94.5,100.06,95.76,87.88,81.27,71.82,56.59,36.54,23.41,0.32,180.81,1.81,165.1435,195.9914,44.58179006,7.227193288,0.011,152.8616,10/22/24 9:31,10/22/24 11:18,binary
3075,1227,1438-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,943,1,4294.7026,57.452,22.05,43.35,50.56,54.48,57.13,55.97,49.82,40.81,28.41,10.71,0.32,105.576,1.84,160.7422,94.0678,18.43494882,42.36324157,6.6742,5.8202,10/22/24 9:31,10/22/24 11:18,binary
3076,1227,1439-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,10551.493,112.1432,19.78,100.89,111.51,109.09,99.73,84.16,67.75,49.23,35.98,20.72,3.26,145.702,1.3,249.927,203.9987,34.57419147,16.7939088,52.7455,10.1153,10/22/24 9:31,10/22/24 11:18,binary
3077,1227,1440-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,3919.3515,59.8104,13.58,50.75,56.76,59.6,58.76,54.55,48.96,42.01,33.06,20.95,0.42,87.399,1.46,93.4393,69.1232,55.0079798,30.06858282,15.5233,22.3314,10/22/24 9:31,10/22/24 11:18,binary
3078,1227,1441-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,7048.5458,90.4308,8.48,74.86,86.99,90.22,87.1,77.65,66.48,53.38,36.84,20.41,0.43,112.9848,1.25,240.9842,169.4687,27.37770277,47.75715663,0.3345,81.4815,10/22/24 9:31,10/22/24 11:18,binary
3079,1227,1442-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,6082.3496,74.6577,13.58,63.71,70.55,74.13,73.29,70.45,64.65,55.18,42.65,21.48,0.11,109.3014,1.46,154.0357,110.0271,46.83684443,45,8.9592,0.5877,10/22/24 9:31,10/22/24 11:18,binary
3080,1227,1443-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,1725.584,42.0147,11.16,34.12,40.33,41.59,40.33,37.07,32.22,27.06,21.9,14.95,0.21,57.0726,1.36,47.8673,50.7835,39.21760768,43.65211272,3.7478,4.0139,10/22/24 9:31,10/22/24 11:18,binary
3081,1228,1444-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,5411.9594,67.125,11.28,60.14,64.87,66.48,64.98,60.04,53.7,45.75,35.66,22.98,0.11,107.937,1.61,98.899,98.5645,15.9453959,55.81075632,0.0346,90.8593,10/22/24 9:31,10/22/24 11:18,binary
3082,1228,1445-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,4597.1343,73.2202,9.55,66.82,72.59,72.17,66.61,57.17,45.21,33.04,21.08,13.01,0.94,97.2423,1.33,120.4499,102.1282,27.79044248,27.79044248,0.8693,42.4645,10/22/24 9:31,10/22/24 11:18,binary
3083,1228,1446-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,3486.1782,60.6245,16.31,56.44,60.09,58.59,52.58,44.53,37.02,29.94,19.31,12.34,0.97,88.2006,1.45,81.019,41.8969,35.45547443,19.21267182,46.6173,0.0115,10/22/24 9:31,10/22/24 11:18,binary
3084,1228,1447-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,6272.6988,62.5482,11.9,58.97,61.92,60.34,59.07,55.81,52.33,48.02,38.22,21.48,0.53,129.2031,2.07,63.1245,77.5168,43.95837332,28.85566122,23.8061,49.1868,10/22/24 9:31,10/22/24 11:18,binary
3085,1228,1448-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,1009.8336,32.757,15.68,27.92,30.72,32.43,32.11,30.29,26.31,21.27,14.18,7.09,0.21,42.96,1.31,24.9035,15.5835,49.89909245,20.55604522,3.6681,4.0372,10/22/24 9:31,10/22/24 11:18,binary
3086,1228,1449-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,7162.0822,78.966,13.59,71.26,77.25,78.32,76.18,72.55,67.3,60.03,49.76,30.17,2.57,116.309,1.47,109.3608,125.2979,53.71473287,39.80557109,53.3294,2.0837,10/22/24 9:31,10/22/24 11:18,binary
3087,1228,1450-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,10315.4782,82.5906,17.4,69.49,76.58,80.98,81.62,75.39,67.12,61.43,54.99,41.13,0.11,161.3148,1.95,148.3832,267.122,56.95976222,23.02549201,104.4588,70.6273,10/22/24 9:31,10/22/24 11:18,binary
3088,1228,1451-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,2461.9219,51.2811,11.27,42.86,49.6,51.18,49.6,44.12,34.22,21.27,13.16,8.63,0.32,74.2365,1.45,74.3567,72.2389,44.22925125,1.520769661,17.6079,0.4768,10/22/24 9:31,10/22/24 11:18,binary
3089,1228,1452-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,2951.1683,60.4662,13.21,60.04,59.93,57.24,52.84,46.93,41.13,36.52,28.35,17.83,1.29,68.736,1.14,29.4598,8.8472,45.55625223,43.26429541,9.7815,31.8936,10/22/24 9:31,10/22/24 11:18,binary
3090,1228,1453-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,4145.5929,61.9164,11.69,54.55,59.71,59.6,56.44,51.6,46.75,41.49,33.17,18.11,0.21,92.5587,1.49,82.2958,60.9291,52.23415104,30.78414653,6.4644,25.924,10/22/24 9:31,10/22/24 11:18,binary
3091,1228,1454-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,2234.2806,41.3105,15.77,38.84,41.31,38.74,36.37,34.23,31.22,25.32,18.46,11.8,0.43,75.7538,1.83,36.405,24.6039,32.86317554,32.14190983,29.7043,0.6102,10/22/24 9:31,10/22/24 11:18,binary
3092,1228,1455-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,2875.1156,58.5837,13.92,55.91,57.51,56.98,54.84,51.41,46.8,41.34,34.16,21.21,2.36,64.6884,1.1,40.3529,27.6437,46.43928963,58.12686302,3.3035,11.7228,10/22/24 9:31,10/22/24 11:18,binary
3093,1228,1456-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,1334.047,40.74,13.02,37.59,40,39.9,37.8,32.87,26.36,20.68,15.43,11.97,0.21,47.46,1.16,26.3608,12.9874,50.38931176,27.19812795,10.154,11.8519,10/22/24 9:31,10/22/24 11:18,binary
3094,1228,1457-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,2746.2914,47.0169,18.31,40.81,45.73,46.48,44.66,40.48,35.24,28.49,22.6,16.92,0.64,81.8244,1.74,65.5878,62.9381,42.55295136,32.59258147,13.581,18.5935,10/22/24 9:31,10/22/24 11:18,binary
3095,1228,1458-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,8231.4863,85.9724,6.67,68.11,80.92,85.54,84.25,78.01,68.86,58.53,44.98,25.5,0.11,132.348,1.54,250.4038,273.9645,34.02434483,47.36854829,0.0116,95.7944,10/22/24 9:31,10/22/24 11:18,binary
3096,1228,1459-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,5298.344,82.3446,13.69,68.55,78.45,81.4,80.55,72.55,57.81,43.59,30.01,14.22,0.11,95.7177,1.16,169.7254,145.1098,41.21388796,34.05326887,0.2772,22.4977,10/22/24 9:31,10/22/24 11:18,binary
3097,1228,1460-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,1728.7876,45.689,8.45,44.19,45.48,44.08,40.12,35.31,29.21,23,16.91,9.63,0.32,56.282,1.23,34.4271,16.83,28.17859011,42.13759477,0.0343,25.0733,10/22/24 9:31,10/22/24 11:18,binary
3098,1228,1461-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,1362.8838,37.7668,10.84,31.98,35.77,37.24,36.82,34.93,31.45,26.09,19.36,11.99,2.31,48.6024,1.29,27.1474,30.2241,42.58049078,41.72951208,0.8079,10.403,10/22/24 9:31,10/22/24 11:18,binary
3099,1228,1462-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,6310.9786,82.8054,14.61,76.47,81.73,82.48,79.58,73.46,64.65,55.1,43.93,29.21,1.93,101.3856,1.22,108.6344,77.5943,40.28734831,54.02179346,36.9689,40.6139,10/22/24 9:31,10/22/24 11:18,binary
3100,1228,1463-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,947,1,3803.1936,56.7072,11.51,48.05,55.33,56.5,54.28,49.1,42.24,34.43,24.39,14.04,0.11,95.9904,1.69,122.2078,97.9312,32.95436761,33.23171107,30.0306,4.2152,10/22/24 9:31,10/22/24 11:18,binary
3101,1229,1464-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,2919.5069,54.4431,15.53,44.37,51.82,54.23,52.97,49.3,43.85,36.61,28.43,17.94,0.94,73.2202,1.34,87.801,92.0926,49.03492752,40.60129465,12.2915,37.5677,10/22/24 9:31,10/22/24 11:18,binary
3102,1229,1465-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,946,1,12123.1907,89.2108,12.16,76.84,85.83,88.37,84.14,79.28,73.36,64.9,56.34,38.47,0.11,179.1615,2.01,180.8603,331.823,42.46254092,40.93047754,89.2682,26.9927,10/22/24 9:31,10/22/24 11:18,binary
3103,1229,1466-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,7740.8159,88.7124,23.95,75.39,85.17,88.28,85.06,78.29,69.92,60.25,47.79,29.11,0.11,119.1066,1.34,206.8644,164.9586,40.65456825,52.89576509,60.6498,9.3547,10/22/24 9:31,10/22/24 11:18,binary
3104,1229,1467-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,1595.4926,36.7696,11.68,34.2,36.45,35.91,33.23,29.91,27.12,23.37,18.01,8.25,0.54,60.8896,1.66,28.6032,21.7081,37.17092349,32.95742486,3.8728,3.7463,10/22/24 9:31,10/22/24 11:18,binary
3105,1229,1468-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,4355.7283,70.283,11.22,62.21,67.98,69.76,67.77,62.84,55.18,45.63,34.3,20.67,0.21,84.8641,1.21,86.2824,94.4254,56.78232513,30.83294448,20.2254,21.7439,10/22/24 9:31,10/22/24 11:18,binary
3106,1229,1469-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,4802.9686,63.8912,12.65,58.64,63.25,63.36,59.28,52.85,44.06,32.48,22.19,16.83,2.68,108.808,1.7,83.4423,63.9176,40.01366623,9.80609276,38.1989,20.7772,10/22/24 9:31,10/22/24 11:18,binary
3107,1229,1470-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,946,1,9219.7845,78.6408,10.57,62.68,71.14,76.32,75.47,70.08,61.94,51.69,43.76,30.97,0.11,162.2495,2.06,271.7708,254.2412,41.93569911,32.21426227,61.08,94.9662,10/22/24 9:31,10/22/24 11:18,binary
3108,1229,1471-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,11350.7664,81.8836,8.82,70.8,79.84,81.35,78.66,74.67,69.83,63.27,51.97,33.36,0.22,179.154,2.19,263.8108,222.7214,35.39479584,42.5299487,21.8125,95.4934,10/22/24 9:31,10/22/24 11:18,binary
3109,1229,1472-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,10227.9145,78.855,13.12,70.56,76.55,77.91,77.91,76.23,72.66,66.05,55.02,38.01,0.42,158.76,2.01,130.6352,181.1628,44.15924178,42.787958,82.456,101.9151,10/22/24 9:31,10/22/24 11:18,binary
3110,1229,1473-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,4284.2096,62.4393,13.49,59.01,62.23,62.23,60.3,55.37,48.3,38.66,29.99,21.42,0.32,92.6415,1.48,67.0216,41.1558,35.3802722,48.32060571,30.821,9.2796,10/22/24 9:31,10/22/24 11:18,binary
3111,1229,1474-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,7203.6799,80.325,11.34,70.56,76.33,74.76,68.98,62.89,56.59,48.3,40.21,24.25,1.57,130.41,1.62,111.9809,131.9141,44.71062984,33.7564589,3.4729,43.2621,10/22/24 9:31,10/22/24 11:18,binary
3112,1229,1475-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,928,1,3107.4126,64.5722,12.5,58.97,63.39,64.57,63.82,60.26,53.79,44.52,32.99,16.71,0.75,64.141,0.99,66.2272,42.5555,45,57.6525565,0.2673,18.3028,10/22/24 9:31,10/22/24 11:18,binary
3113,1229,1476-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,4973.9831,75.8611,8.15,57.94,70.6,75.11,75.22,71.03,63.63,53.97,41.95,24.14,0.11,90.0247,1.19,197.2802,152.8504,45,55.6406197,1.704,31.9264,10/22/24 9:31,10/22/24 11:18,binary
3114,1229,1477-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,5904.9327,73.4706,9.42,47.77,62.12,70.15,73.15,71.97,67.47,60.51,49.37,30.42,1.82,107.6355,1.47,223.7418,250.0091,57.73281013,38.91925907,29.5363,9.2566,10/22/24 9:31,10/22/24 11:18,binary
3115,1229,1478-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,4721.3813,79.5753,14.46,66.19,75.83,79.36,78.5,73.79,67.47,47.77,38.88,22.38,0.21,81.5031,1.02,142.7722,108.4527,61.42539501,34.86574871,38.9076,0.9865,10/22/24 9:31,10/22/24 11:18,binary
3116,1229,1479-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,5571.9247,79.59,13.23,68.36,76.75,79.48,77.49,72.03,64.58,56.49,47.14,34.34,1.47,91.665,1.15,147.3822,107.2622,57.99461679,49.51398846,55.3896,47.4957,10/22/24 9:31,10/22/24 11:18,binary
3117,1229,1480-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,4478.577,66.8213,7.03,61.58,65.88,66.3,64.09,60.32,54.86,46.37,32.31,18.15,0.21,90.4238,1.35,87.944,71.6361,43.50936816,38.81138404,9.9916,40.7478,10/22/24 9:31,10/22/24 11:18,binary
3118,1229,1481-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,1463.5908,35.175,14.07,31.29,34.96,34.55,32.13,29.4,26.46,22.68,17.64,9.97,1.05,57.96,1.65,32.6781,30.2636,45.64374571,26.04181659,16.6698,0.011,10/22/24 9:31,10/22/24 11:18,binary
3119,1229,1482-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,1663.8575,42.344,18.44,40.41,42.34,41.59,39.56,36.56,32.7,27.44,20.15,10.4,0.11,53.6,1.27,16.5942,11.0092,45,45.70731937,3.8038,4.999,10/22/24 9:31,10/22/24 11:18,binary
3120,1229,1483-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,2321.5662,51.8636,24.83,40.82,48.08,51.44,51.44,49.23,44.6,38.19,29.88,19.46,1.68,59.3328,1.14,58.3786,69.3239,41.63353934,58.52316065,10.0599,22.7096,10/22/24 9:31,10/22/24 11:18,binary
3121,1229,1484-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,4585.4399,52.9156,10.73,43.76,50.39,52.28,50.29,47.23,43.34,34.82,25.46,15.46,0.32,119.8228,2.26,124.0283,128.8203,1.888188007,47.98146122,0,86.1016,10/22/24 9:31,10/22/24 11:18,binary
3122,1229,1485-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,3495.7795,57.9411,12.32,49.27,55.91,57.73,56.87,53.98,49.05,42.52,35.66,24.2,0.11,78.5043,1.35,86.5787,79.4326,57.82878287,43.49256424,35.3174,14.5674,10/22/24 9:31,10/22/24 11:18,binary
3123,1229,1486-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,4673.5727,58.5837,8.89,48.2,54.73,54.41,51.09,46.27,41.34,37.06,31.92,23.88,0.21,114.2757,1.95,116.5852,191.2117,38.29016319,38.90413846,63.2134,22.6999,10/22/24 9:31,10/22/24 11:18,binary
3124,1229,1487-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,2612.9824,52.644,22.04,41.3,48.58,52.11,52.32,49.22,44.41,38.63,31.03,19.47,0.43,66.768,1.27,76.2503,73.7316,50.65948184,51.56269851,19.3145,1.4655,10/22/24 9:31,10/22/24 11:18,binary
3125,1229,1488-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,4532.4896,72.7623,13.58,53.28,66.65,71.18,72.24,68.23,60.55,51.28,39.17,21.17,0.53,87.5043,1.2,174.3713,166.8647,47.47166476,50.78724296,1.3084,2.2065,10/22/24 9:31,10/22/24 11:18,binary
3126,1229,1489-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,3641.7066,61.4256,14.9,54.89,60.35,61.32,59.92,56.28,51.24,45.35,38.16,27.01,0.11,76.4336,1.24,83.8215,47.128,61.15733986,45.25019832,39.1987,4.6082,10/22/24 9:31,10/22/24 11:18,binary
3127,1229,1490-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,1998.0938,49.77,10.19,40.53,46.52,49.45,49.35,46.62,42,35.28,26.98,15.12,0.32,54.39,1.09,67.0651,54.8604,61.98473253,34.9456644,21.3775,4.0352,10/22/24 9:31,10/22/24 11:18,binary
3128,1229,1491-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,3495.9875,60.6245,14.38,49.47,56.44,59.55,59.66,57.3,52.68,46.03,37.23,23.28,0.11,75.9684,1.25,92.2905,88.0191,47.65739068,56.99928693,1.5313,35.5415,10/22/24 9:31,10/22/24 11:18,binary
3129,1229,1492-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,9987.5727,91.9989,40.91,82.47,91.68,88.14,78.5,67.58,58.58,54.41,45.95,26.56,0.54,158.7222,1.73,223.0765,193.827,21.84307914,47.97669947,68.3981,31.016,10/22/24 9:31,10/22/24 11:18,binary
3130,1230,1493-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,983,1,1777.8911,42.4089,25.43,34.37,40.27,42.41,41.9,40.27,37.43,32.75,25.83,16.88,1.93,53.901,1.27,39.3237,43.316,38.24642596,49.35107795,6.2368,2.0893,10/22/24 9:31,10/22/24 11:18,binary
3131,1230,1494-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,5095.3322,70.0245,12.85,55.81,64.86,68.76,69.39,66.97,60.65,52.65,39.49,21.48,0.84,96.9813,1.38,120.5386,143.7016,48.98252057,40.37584867,22.1318,31.2795,10/22/24 9:31,10/22/24 11:18,binary
3132,1230,1495-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,982,1,2212.6865,49.4748,18.63,34.1,43.88,48.25,49.37,47.24,42.15,35.12,26.37,18.12,0.51,61.7926,1.25,84.1806,97.3108,47.5385446,50.3392368,18.8093,24.364,10/22/24 9:31,10/22/24 11:18,binary
3133,1230,1496-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,2962.7598,58.0203,15.58,48.54,56.23,57.91,55.6,50.02,41.91,31.8,19.38,10.95,0.21,75.6054,1.3,104.8601,76.6409,27.55281158,34.14750914,0.876,32.5657,10/22/24 9:31,10/22/24 11:18,binary
3134,1230,1497-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,956,1,10100.299,92.6756,38.07,77.09,88.7,92.57,87.13,77.19,65.69,55.54,45.92,30.23,0.1,155.1218,1.67,317.5234,254.8087,36.59817173,42.60881822,38.4801,68.8965,10/22/24 9:31,10/22/24 11:18,binary
3135,1230,1498-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,3137.9596,56.9132,11.26,45.87,53.23,55.76,55.86,53.76,49.44,41.45,30.51,15.36,0.21,74.9024,1.32,86.013,88.8794,54.18883608,39.2072035,1.0846,12.8931,10/22/24 9:31,10/22/24 11:18,binary
3136,1230,1499-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,5249.9722,72.5067,41.34,62.23,70.47,72.4,68.97,61.37,52.16,42.63,30.95,19.92,0.21,103.2444,1.42,138.7231,116.7229,8.130102354,55.0079798,0.6423,94.2982,10/22/24 9:31,10/22/24 11:18,binary
3137,1230,1500-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,930,1,4112.176,65.8975,22.25,56.76,64.5,65.47,61.6,54.29,45.37,35.37,25.59,17.52,0.11,91.375,1.39,114.4762,103.0702,42.1265615,29.19748605,43.2319,27.2959,10/22/24 9:31,10/22/24 11:18,binary
3138,1230,1501-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,5116.3351,76.254,16.65,67.77,74.43,75.72,72.92,66.27,57.78,48.12,35.87,20.08,0.64,93.0084,1.22,111.3335,82.3813,50.22819189,37.32877852,37.7302,6.0327,10/22/24 9:31,10/22/24 11:18,binary
3139,1230,1502-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,4701.4446,63.4356,9.57,53.76,60.81,63.01,60.6,55.23,50.18,45.03,37.66,25.67,3.05,98.6776,1.56,96.9473,129.7057,41.9872125,43.83086067,16.3571,34.4517,10/22/24 9:31,10/22/24 11:18,binary
3140,1230,1503-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,5114.7739,70.3879,28.64,58.01,69.02,69.55,65.77,58.01,49.51,42.38,34.83,24.23,0.94,102.4873,1.46,135.1623,168.2513,46.25707242,38.02723071,85.8093,19.213,10/22/24 9:31,10/22/24 11:18,binary
3141,1230,1504-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,930,1,6359.2195,71.595,35.91,59.77,68.37,71.16,68.91,65.04,59.98,55.36,48.48,31.5,0.97,114.38,1.6,167.5078,132.7351,48.32924353,49.91656601,47.1264,26.9029,10/22/24 9:31,10/22/24 11:18,binary
3142,1230,1505-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,2278.434,46.5682,19.64,40.24,45.5,46.46,44.31,40.45,35.52,30.8,25.54,15.45,0.21,66.7406,1.43,46.0877,51.994,37.95423088,52.21737916,1.8997,14.6679,10/22/24 9:31,10/22/24 11:18,binary
3143,1230,1506-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,2,6180.3362,65.7723,9.23,54.86,61.79,64.3,63.67,60.74,56.33,46.68,36.19,21.92,0.31,126.5094,1.92,152.9447,140.3341,41.20693572,32.92985451,39.1853,7.4717,10/22/24 9:31,10/22/24 11:18,binary
3144,1230,1507-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,4311.8086,75.9318,25.35,68.52,74.86,74.86,69.92,62.08,51.98,39.74,26.42,13.53,0.11,84.309,1.11,91.1823,81.47,33.69006753,41.88656125,0.0115,31.3169,10/22/24 9:31,10/22/24 11:18,binary
3145,1230,1508-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,6833.2921,75.8427,25.39,64.3,72.07,75.63,73.53,67.45,58.32,50.46,40.91,20.04,0.94,124.4114,1.64,163.6626,176.6474,54.46232221,16.4221875,12.9737,13.4689,10/22/24 9:31,10/22/24 11:18,binary
3146,1230,1509-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,1226.5951,37.0916,11.51,28.63,34.34,36.68,36.79,35.05,32.2,27.21,20.28,10.39,0.1,45.4474,1.23,41.1814,47.5466,50.12819104,42.90984085,3.0839,6.2405,10/22/24 9:31,10/22/24 11:18,binary
3147,1230,1510-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,2186.4021,41.964,34.32,41.21,41.86,40.13,36.58,33.57,30.77,27.98,24.64,18.61,0.22,69.2944,1.65,13.1871,11.462,6.64527821,63.43494882,22.6924,6.6225,10/22/24 9:31,10/22/24 11:18,binary
3148,1230,1511-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,3711.8066,55.8068,23.08,40.28,47.94,51.93,55.07,55.39,52.87,47.83,39.86,26.43,1.36,85.1788,1.53,95.6248,114.0015,36.72860131,55.7596898,12.3135,24.3629,10/22/24 9:31,10/22/24 11:18,binary
3149,1230,1512-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,2550.1683,42.7992,14.9,31.16,39.13,41.44,41.75,40.07,36.82,32.94,28.32,18.15,0.52,79.4093,1.86,103.3166,74.5302,34.76895656,48.13024486,1.8597,18.7728,10/22/24 9:31,10/22/24 11:18,binary
3150,1230,1513-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,9031.6879,92.6595,50.78,81.35,91.61,90.98,84.39,76.85,70.46,63.76,51.72,28.48,0.73,132.8643,1.43,201.1215,171.2607,48.81407483,43.55344431,89.352,7.3884,10/22/24 9:31,10/22/24 11:18,binary
3151,1230,1514-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,983,1,1815.684,38.646,18.1,32.85,38.04,37.93,35.59,33.36,29.9,25.93,19.73,12.2,0.1,65.2914,1.69,50.5767,49.5011,47.39702853,26.34211153,4.644,28.7119,10/22/24 9:31,10/22/24 11:18,binary
3152,1230,1515-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,2631.1603,51.345,27.61,42.31,48.09,50.92,50.61,48.41,44.84,39.59,31.71,19.63,0.1,66.36,1.29,56.7567,60.9131,62.61816005,33.16322463,38.4221,0.0441,10/22/24 9:31,10/22/24 11:18,binary
3153,1230,1516-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,2803.6243,50.0752,33.14,45.34,49.13,49.34,47.34,44.29,40.08,34.19,26.41,15.15,0.32,75.0076,1.5,28.553,47.3227,38.59846376,45.9877604,27.5791,1.328,10/22/24 9:31,10/22/24 11:18,binary
3154,1230,1517-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,2440.4473,53.3941,24.86,45,50.67,52.55,51.4,48.67,44.27,38.6,30.63,15.53,0.73,61.6812,1.16,54.4698,64.7146,60.62595999,38.21102543,19.169,0.022,10/22/24 9:31,10/22/24 11:18,binary
